realDistance	heuristic	count
0	0	192
1	1	320
2	6	224
2	12	192
2	2	304
2	3	64
3	21	80
3	12	64
3	19	132
3	7	164
3	10	296
3	31	40
3	16	396
3	3	119
3	13	40
3	8	40
4	21	40
4	31	74
4	25	272
4	20	74
4	22	571
4	28	74
4	11	194
4	30	111
4	32	8
4	16	204
4	38	74
4	14	172
4	4	20
4	8	66
4	9	8
5	37	148
5	32	46
5	22	74
5	29	594
5	21	14
5	47	68
5	50	74
5	12	38
5	34	32
5	23	42
5	15	236
5	39	82
5	26	422
5	44	32
5	17	39
5	45	40
5	53	48
5	24	130
5	49	68
5	31	100
5	30	80
5	18	44
5	81	24
5	16	74
5	5	1
6	34	78
6	46	330
6	33	12
6	42	100
6	30	139
6	40	207
6	38	52
6	35	454
6	64	49
6	51	14
6	48	13
6	16	36
6	43	58
6	32	280
6	69	28
6	59	136
6	54	76
6	45	28
6	27	78
6	53	82
6	63	18
6	88	42
6	21	44
6	19	108
6	41	136
6	82	24
6	25	162
6	50	13
6	60	42
6	24	38
6	20	16
6	15	37
6	17	14
7	47	278
7	57	160
7	43	44
7	39	484
7	49	101
7	31	58
7	32	37
7	35	15
7	52	58
7	64	178
7	75	68
7	65	70
7	36	147
7	44	142
7	33	66
7	66	112
7	71	40
7	41	68
7	59	106
7	54	44
7	89	42
7	17	3
7	46	6
7	60	26
7	70	6
7	55	16
7	69	36
7	22	16
7	20	41
7	56	44
7	97	4
7	72	84
7	61	42
7	42	26
7	53	2
7	79	3
7	95	18
7	100	18
7	29	63
7	25	41
7	73	4
7	40	16
7	28	68
7	21	6
7	26	26
7	23	3
7	94	24
7	74	8
7	34	8
8	48	61
8	60	88
8	49	68
8	63	260
8	40	225
8	50	181
8	58	50
8	57	46
8	53	40
8	87	29
8	65	167
8	68	84
8	55	34
8	76	117
8	67	62
8	66	38
8	72	21
8	42	46
8	45	145
8	88	16
8	86	87
8	52	24
8	70	96
8	77	33
8	74	25
8	78	21
8	111	18
8	54	29
8	64	18
8	99	8
8	80	24
8	106	9
8	21	8
8	37	32
8	92	10
8	82	22
8	56	15
8	61	84
8	96	18
8	101	42
8	73	28
8	98	1
8	114	24
8	36	10
8	75	28
8	30	22
8	32	39
8	26	2
8	24	16
8	51	88
8	95	30
8	89	16
8	29	41
8	35	14
8	41	4
8	109	6
9	61	39
9	52	61
9	64	206
9	81	111
9	51	49
9	65	44
9	50	19
9	42	10
9	49	51
9	41	32
9	88	34
9	66	34
9	69	118
9	74	48
9	83	63
9	106	28
9	56	14
9	101	26
9	43	12
9	46	94
9	85	30
9	96	50
9	92	44
9	87	31
9	75	59
9	54	76
9	67	86
9	79	57
9	112	26
9	55	32
9	100	8
9	71	90
9	107	9
9	78	67
9	73	2
9	53	6
9	89	16
9	125	27
9	84	21
9	95	6
9	63	8
9	70	6
9	93	4
9	77	36
9	57	18
9	68	12
9	82	12
9	86	15
9	102	30
9	115	39
9	58	28
9	76	23
9	62	18
9	120	6
9	117	1
9	27	1
9	25	4
9	33	10
9	59	36
9	91	30
9	97	5
9	44	72
9	110	15
9	36	5
9	90	4
9	30	6
9	121	9
9	99	3
9	37	5
10	53	10
10	65	68
10	82	181
10	66	59
10	57	2
10	67	34
10	76	40
10	50	38
10	70	38
10	75	55
