realDistance	heuristic	count
0	0	338
1	4	24
1	1	576
2	5	24
2	2	1080
2	6	24
3	3	792
3	7	12
4	8	528
4	4	264
4	7	12
5	13	594
5	9	2112
5	10	5280
6	10	5280
6	9	1320
6	11	5280
6	13	66
7	5	1320
7	11	5280
7	15	2640
7	14	1320
8	10	1320
8	6	1320
8	17	23760
8	16	23760
8	19	1320
8	15	6600
9	19	1540
9	15	6600
9	17	23760
9	16	23760
10	19	220
10	12	3960
10	7	3960
10	8	3960
11	21	9900
11	20	3960
11	25	4455
12	23	63360
12	22	63360
12	25	4455
12	21	17820
13	23	63360
13	22	63360
13	21	15840
13	27	15840
13	26	7920
14	14	7920
14	9	7920
14	10	7920
14	29	110880
14	28	110880
14	31	7920
14	27	31680
15	31	8712
15	27	31680
15	29	110880
15	28	110880
16	31	792
16	16	11088
16	11	11088
16	12	11088
17	33	27720
17	32	11088
17	37	12012
18	35	133056
18	34	133056
18	37	12012
18	33	38808
19	35	133056
19	34	133056
19	33	33264
19	39	22176
19	38	11088
20	18	11088
20	13	11088
20	14	11088
20	41	110880
20	40	110880
20	43	11088
20	39	33264
21	43	11880
21	39	33264
21	41	110880
21	40	110880
22	43	792
22	20	7920
22	15	7920
22	16	7920
23	45	19800
23	44	7920
23	49	8415
24	47	63360
24	46	63360
24	49	8415
24	45	19800
25	47	63360
25	46	63360
25	45	15840
25	51	7920
25	50	3960
26	22	3960
26	17	3960
26	18	3960
26	53	23760
26	52	23760
26	55	3960
26	51	7920
27	55	4180
27	51	7920
27	53	23760
27	52	23760
28	55	220
28	24	1320
28	19	1320
28	20	1320
29	57	3300
29	56	1320
29	61	1386
30	59	5280
30	58	5280
30	61	1386
30	57	1980
31	59	5280
31	58	5280
31	57	1320
31	63	528
31	62	264
32	26	264
32	21	264
32	22	264
32	65	528
32	64	528
32	67	264
32	63	264
33	67	276
33	63	264
33	65	528
33	64	528
34	67	12
34	28	24
34	23	24
34	24	24
35	69	60
35	68	24
35	73	25
36	73	25
36	69	12
--- end of histogram ---
realDistance	heuristic	count
0	0	338
1	1	600
2	2	600
2	1	528
3	2	804
4	3	276
4	2	528
5	3	7920
5	2	66
6	3	11946
7	2	1320
7	3	9240
8	2	2640
8	3	55440
9	3	55440
9	2	220
10	3	220
10	2	11880
11	3	17820
11	2	495
12	3	148995
13	3	166320
14	2	23760
14	3	261360
15	3	261360
15	2	792
16	3	792
16	2	33264
17	3	49896
17	2	924
18	3	316932
19	3	332640
20	2	33264
20	3	266112
21	3	266112
21	2	792
22	3	792
22	2	23760
23	3	35640
23	2	495
24	3	154935
25	3	154440
26	2	11880
26	3	59400
27	3	59400
27	2	220
28	3	220
28	2	3960
29	3	5940
29	2	66
30	3	13926
31	3	12672
32	2	792
32	3	1584
33	3	1584
33	2	12
34	3	12
34	2	72
35	3	108
35	2	1
36	3	37
--- end of histogram ---
