realDistance	heuristic	count
0	0	8192
1	1	18432
2	5	6144
2	1	6144
2	2	4096
3	1	7168
3	3	512
4	1	2560
4	2	13312
5	1	2304
5	6	4608
5	2	10752
5	3	3584
6	6	2048
6	3	5120
6	2	13312
6	1	512
6	4	256
7	6	1408
7	3	8064
7	2	12160
7	4	1664
7	1	256
8	2	7360
8	6	256
8	3	10752
8	4	3456
8	1	2048
8	7	768
9	6	384
9	3	13952
9	2	13504
9	7	2304
9	1	1024
9	4	7680
9	5	4096
10	1	2048
10	7	2496
10	2	4096
10	3	15168
10	4	7680
10	8	256
10	5	3200
10	6	3584
10	9	1024
11	2	8384
11	3	12160
11	1	512
11	7	1024
11	8	1024
11	6	896
11	4	7936
11	9	128
11	5	4736
12	6	3712
12	7	832
12	4	9024
12	3	13248
12	2	3904
12	8	1792
12	12	128
12	5	4352
12	9	512
13	6	3072
13	2	1920
13	7	960
13	4	9536
13	3	8576
13	8	1472
13	12	128
13	5	4416
13	10	256
13	9	256
14	4	9600
14	5	5440
14	9	832
14	3	7872
14	6	3200
14	7	1600
14	2	1280
14	8	768
14	10	192
15	7	2496
15	4	10112
15	3	6144
15	5	5632
15	6	3328
15	8	704
15	9	832
15	13	64
15	10	320
15	2	768
16	7	2624
16	4	9024
16	8	512
16	5	5760
16	9	1024
16	13	64
16	10	256
16	6	3840
16	3	5312
16	2	128
17	5	5440
17	6	3520
17	10	576
17	7	2496
17	4	6912
17	3	3840
17	8	1088
17	9	1088
17	11	192
17	2	256
18	2	768
18	3	2432
18	4	5888
18	5	5376
18	9	832
18	8	960
18	6	3136
18	10	576
18	11	256
18	7	2304
18	12	64
19	3	3840
19	4	5824
19	2	256
19	8	2176
19	9	1280
19	5	6208
19	10	832
19	6	5440
19	7	3136
19	11	256
19	12	192
20	7	3520
20	8	1984
20	5	4672
20	4	4352
20	3	1280
20	9	1088
20	13	64
20	6	3264
20	10	1216
20	11	384
20	12	256
21	7	1280
21	8	832
21	5	1856
21	4	1152
21	9	384
21	13	64
21	6	1152
21	10	576
21	11	192
21	12	192
22	5	256
22	6	256
22	10	128
22	7	64
22	11	64
22	8	128
22	9	64
22	13	64
--- end of histogram ---
realDistance	heuristic	count
0	0	8192
1	1	18432
2	2	10240
2	1	6144
3	1	7168
3	2	512
4	1	2560
4	2	13312
5	1	3840
5	3	8192
5	2	9216
6	3	7424
6	2	12032
6	1	1792
7	3	8064
7	2	14592
7	1	896
8	1	2496
8	3	13440
8	2	8704
9	3	17280
9	2	15232
9	1	1600
9	4	8832
10	1	2944
10	3	18816
10	2	6464
10	4	9792
10	5	1536
11	2	11072
11	3	14144
11	1	1472
11	4	9728
11	5	384
12	3	17984
12	4	9024
12	2	8384
12	5	1024
12	1	1088
13	3	15936
13	1	1280
13	4	7488
13	2	5376
13	5	512
14	3	13824
14	4	9792
14	5	1088
14	2	5824
14	1	256
15	4	12288
15	3	13376
15	5	1984
15	2	2752
16	3	10304
16	4	14464
16	5	2560
16	2	1216
17	3	8448
17	4	11776
17	2	1792
17	5	3136
17	1	256
18	1	768
18	2	2368
18	3	9472
18	4	8896
18	5	1088
19	2	3904
19	3	8832
19	1	256
19	4	14208
19	5	2240
20	3	6208
20	4	10368
20	2	1280
20	5	4224
21	3	2048
21	4	3776
21	5	1856
22	3	256
22	4	512
22	5	256
--- end of histogram ---
