realDistance	heuristic	count
0	0	56
1	1	224
2	2	560
3	3	1274
4	3	224
4	4	2338
5	4	966
5	5	3619
6	5	2436
6	6	4984
7	6	5145
7	7	6482
8	6	322
8	7	9387
8	8	7805
9	7	1596
9	8	14861
9	9	8498
10	8	4543
10	9	20958
10	10	8421
11	9	9744
11	10	26838
11	11	7637
12	10	17269
12	11	31178
12	9	140
12	12	6524
13	11	26656
13	12	33110
13	10	784
13	13	5362
14	11	2401
14	12	36442
14	13	32354
14	14	4368
15	12	5208
15	13	44394
15	14	29253
15	15	3486
16	13	8988
16	14	48636
16	15	24857
16	16	2674
17	14	13167
17	15	48664
17	16	20055
17	17	1939
17	13	56
18	15	16653
18	16	45052
18	17	15309
18	14	252
18	18	1288
19	16	18599
19	17	38801
19	18	10976
19	15	616
19	19	770
20	17	18823
20	18	31066
20	19	7238
20	16	1064
20	20	399
21	18	17416
21	19	22988
21	20	4291
21	17	1456
21	21	168
22	19	14798
22	20	15652
22	21	2254
22	18	1694
22	22	49
23	20	11480
23	21	9702
23	19	1750
23	22	1015
23	23	7
24	21	8036
24	22	5376
24	20	1610
24	23	371
25	22	4998
25	23	2618
25	21	1316
25	24	98
26	23	2730
26	22	938
26	24	1099
26	25	14
27	23	574
27	24	1281
27	25	385
28	24	294
28	25	490
28	26	105
29	25	119
29	26	140
29	27	21
30	26	35
30	27	28
31	27	7
--- end of histogram ---
realDistance	heuristic	count
0	0	56
1	1	224
2	2	224
2	1	336
3	2	1036
3	1	238
4	3	294
4	2	2198
4	1	70
5	3	1246
5	2	3262
5	4	70
5	1	7
6	4	532
6	3	2947
6	2	3941
7	4	1855
7	3	5768
7	2	3920
7	5	84
8	5	588
8	4	4291
8	3	9436
8	2	3185
8	6	14
9	5	1995
9	4	7917
9	3	12866
9	2	2037
9	6	140
10	5	4746
10	3	14889
10	4	12649
10	2	980
10	6	644
10	7	14
11	5	9009
11	4	17969
11	3	14854
11	6	1918
11	2	343
11	7	126
12	5	14560
12	4	22981
12	3	12621
12	6	4354
12	2	77
12	7	518
13	5	20734
13	4	26495
13	6	8127
13	7	1400
13	3	9149
13	2	7
14	5	26747
14	4	27132
14	7	2954
14	6	12964
14	3	5768
15	5	31248
15	4	24521
15	7	5180
15	6	18221
15	3	3171
16	5	32935
16	4	19803
16	7	7847
16	6	23079
16	3	1491
17	5	31745
17	4	14357
17	7	10626
17	6	26579
17	3	574
18	5	28112
18	4	9247
18	7	13090
18	6	27930
18	3	175
19	5	22799
19	7	14707
19	6	26908
19	4	5313
19	3	35
20	5	16898
20	7	15113
20	6	23842
20	4	2737
21	5	11452
21	7	14245
21	6	19411
21	4	1211
22	5	7154
22	7	12355
22	6	14490
22	4	448
23	5	4109
23	7	9835
23	6	9870
23	4	140
24	5	2142
24	7	7140
24	6	6076
24	4	35
25	7	4669
25	6	3346
25	5	1008
25	4	7
26	7	2730
26	6	1624
26	5	427
27	7	1407
27	6	672
27	5	161
28	7	616
28	6	224
28	5	49
29	7	217
29	5	7
29	6	56
30	7	56
30	6	7
31	7	7
--- end of histogram ---
