realDistance	heuristic	count
0	0	22528
1	1	101376
2	2	432898
2	102	225
2	83	1526
2	123	8
2	66	5054
2	51	9870
2	38	12208
2	27	9730
2	101	2
2	82	18
2	65	72
2	50	168
2	37	252
2	26	252
2	17	168
2	18	4866
2	10	72
2	11	1394
2	5	18
2	6	175
3	3	216645
3	4	11608
3	403	409
3	364	606
3	103	9299
3	464	55
3	102	156
3	203	550
3	7	590
3	124	407
3	83	790
3	327	1608
3	292	2297
3	84	35903
3	373	212
3	165	2560
3	66	1530
3	67	53886
3	259	2395
3	228	2386
3	131	4700
3	51	1434
3	85	72
3	408	38
3	88	39
3	104	5
3	68	256
3	323	143
3	71	17
3	184	7
3	148	28
3	52	40666
3	101	4531
3	53	1107
3	199	1728
3	172	1284
3	221	202
3	248	204
3	116	44
3	56	19
3	38	702
3	39	16378
3	40	330
3	147	636
3	160	62
3	183	136
3	75	2478
3	43	10
3	27	180
3	28	3170
3	29	138
3	109	7
3	128	41
3	64	13
3	32	2
3	18	18
3	202	9
3	164	50
3	130	115
3	100	140
3	74	95
3	34	5
3	19	212
3	35	82
3	20	22
3	44	2
--- end of histogram ---
realDistance	heuristic	count
0	0	22528
1	1	101376
2	1	202752
2	2	276224
3	1	38828
3	2	227659
3	3	158962
--- end of histogram ---
