realDistance	heuristic	count
0	0	242
1	4	20
1	1	400
2	5	20
2	2	740
2	6	20
3	3	540
3	7	10
4	8	360
4	4	180
4	7	10
5	13	405
5	9	1260
5	10	2880
6	10	2880
6	9	720
6	11	2880
6	13	45
7	5	720
7	11	2880
7	15	1440
7	14	720
8	10	720
8	6	720
8	17	10080
8	16	10080
8	19	720
8	15	2880
9	19	840
9	15	2880
9	17	10080
9	16	10080
10	19	120
10	12	1680
10	7	1680
10	8	1680
11	21	4200
11	20	1680
11	25	1890
12	23	20160
12	22	20160
12	25	1890
12	21	5880
13	23	20160
13	22	20160
13	21	5040
13	27	5040
13	26	2520
14	14	2520
14	9	2520
14	10	2520
14	29	25200
14	28	25200
14	31	2520
14	27	7560
15	31	2772
15	27	7560
15	29	25200
15	28	25200
16	31	252
16	16	2520
16	11	2520
16	12	2520
17	33	6300
17	32	2520
17	37	2730
18	35	20160
18	34	20160
18	37	2730
18	33	6300
19	35	20160
19	34	20160
19	33	5040
19	39	3360
19	38	1680
20	18	1680
20	13	1680
20	14	1680
20	41	10080
20	40	10080
20	43	1680
20	39	3360
21	43	1800
21	39	3360
21	41	10080
21	40	10080
22	43	120
22	20	720
22	15	720
22	16	720
23	45	1800
23	44	720
23	49	765
24	47	2880
24	46	2880
24	49	765
24	45	1080
25	47	2880
25	46	2880
25	45	720
25	51	360
25	50	180
26	22	180
26	17	180
26	18	180
26	53	360
26	52	360
26	55	180
26	51	180
27	55	190
27	51	180
27	53	360
27	52	360
28	55	10
28	24	20
28	19	20
28	20	20
29	57	50
29	56	20
29	61	21
30	61	21
30	57	10
--- end of histogram ---
realDistance	heuristic	count
0	0	242
1	1	420
2	2	420
2	1	360
3	2	550
4	3	190
4	2	360
5	3	4500
5	2	45
6	3	6525
7	2	720
7	3	5040
8	2	1440
8	3	23760
9	3	23760
9	2	120
10	3	120
10	2	5040
11	3	7560
11	2	210
12	3	48090
13	3	52920
14	2	7560
14	3	60480
15	3	60480
15	2	252
16	3	252
16	2	7560
17	3	11340
17	2	210
18	3	49350
19	3	50400
20	2	5040
20	3	25200
21	3	25200
21	2	120
22	3	120
22	2	2160
23	3	3240
23	2	45
24	3	7605
25	3	7020
26	2	540
26	3	1080
27	3	1080
27	2	10
28	3	10
28	2	60
29	3	90
29	2	1
30	3	31
--- end of histogram ---
