realDistance	heuristic	count
0	0	56
1	1	224
2	2	532
3	3	1260
4	3	224
4	4	2450
5	4	1022
5	5	3745
6	5	2702
6	6	5187
7	6	5768
7	7	6580
8	6	294
8	7	10423
8	8	7574
9	7	1512
9	8	16261
9	9	7910
10	8	4466
10	9	22344
10	10	7868
11	9	9702
11	10	27615
11	11	7672
12	10	17185
12	11	31227
12	12	7406
12	9	112
13	11	26131
13	12	32844
13	10	616
13	13	7063
14	12	35014
14	11	1918
14	13	32648
14	14	6587
15	13	41853
15	12	4228
15	14	30968
15	15	5852
16	14	45591
16	13	7308
16	15	28049
16	16	4879
17	14	10654
17	15	45780
17	16	24164
17	13	14
17	17	3815
18	15	13545
18	16	42616
18	17	19579
18	14	70
18	18	2793
19	16	15323
19	17	37030
19	15	210
19	18	14826
19	19	1904
20	17	15694
20	18	30051
20	16	434
20	19	10409
20	20	1190
21	18	14672
21	19	22547
21	17	686
21	20	6692
21	21	665
22	19	12551
22	18	882
22	20	15491
22	21	3885
22	22	322
23	19	973
23	20	9765
23	21	9674
23	22	1988
23	23	133
24	20	938
24	21	6846
24	22	5439
24	23	875
24	24	42
25	21	798
25	22	4263
25	23	2709
25	24	322
25	25	7
26	22	588
26	23	2324
26	24	1162
26	25	91
27	23	371
27	24	1078
27	25	413
27	26	14
28	24	196
28	25	413
28	26	112
29	25	84
29	26	126
29	27	21
30	26	28
30	27	28
31	27	7
--- end of histogram ---
realDistance	heuristic	count
0	0	56
1	1	224
2	2	224
2	1	308
3	2	1092
3	1	168
4	3	294
4	2	2338
4	1	42
5	3	1358
5	2	3332
5	4	70
5	1	7
6	3	3332
6	4	532
6	2	4025
7	3	6426
7	4	1876
7	2	3962
7	5	84
8	3	10346
8	4	4466
8	5	588
8	2	2877
8	6	14
9	3	13517
9	4	8491
9	5	1974
9	2	1561
9	6	140
10	3	14973
10	5	4732
10	4	13685
10	2	630
10	6	644
10	7	14
11	3	14399
11	5	9156
11	4	19187
11	6	1932
11	2	189
11	7	126
12	3	12054
12	5	14840
12	4	24017
12	6	4452
12	2	49
12	7	518
13	3	8736
13	5	21021
13	4	27027
13	6	8449
13	7	1414
13	2	7
14	3	5502
14	5	26929
14	4	27076
14	6	13622
14	7	3038
15	5	31220
15	3	3031
15	4	24031
15	6	19201
15	7	5418
16	5	32893
16	4	18984
16	3	1463
16	6	24220
16	7	8267
17	5	31668
17	4	13384
17	6	27580
17	7	11186
17	3	609
18	5	27811
18	4	8358
18	6	28532
18	7	13678
18	3	224
19	5	22421
19	7	15162
19	6	27020
19	4	4627
19	3	63
20	5	16660
20	7	15372
20	6	23443
20	4	2296
20	3	7
21	5	11382
21	7	14266
21	6	18592
21	4	1022
22	5	7140
22	7	12096
22	6	13489
22	4	406
23	7	9359
23	5	4130
23	6	8911
23	4	133
24	7	6566
24	6	5306
24	5	2233
24	4	35
25	7	4144
25	6	2835
25	5	1113
25	4	7
26	7	2345
26	5	483
26	6	1337
27	7	1162
27	6	539
27	5	175
28	7	490
28	6	182
28	5	49
29	7	175
29	6	49
29	5	7
30	7	49
30	6	7
31	7	7
--- end of histogram ---
