realDistance	heuristic	count
0	0	1024
1	1	5632
2	2	11520
2	5	1536
2	1	1536
3	3	11168
3	6	4608
3	2	4608
3	1	1920
3	9	384
4	7	4608
4	3	4608
4	2	9792
4	10	1152
4	1	1184
4	4	5344
5	3	18880
5	6	2912
5	11	1536
5	2	9632
5	1	352
5	5	1248
5	4	1536
5	8	1536
6	4	17120
6	7	8896
6	3	24064
6	2	5632
6	6	4128
6	10	192
6	11	960
6	12	1536
6	15	192
6	1	160
7	8	9216
7	4	26720
7	5	7200
7	3	18336
7	7	12096
7	11	576
7	10	1056
7	2	5472
7	12	2880
7	15	384
7	13	1152
7	16	576
7	20	192
7	6	928
7	1	32
8	4	25184
8	8	12480
8	5	14336
8	12	1152
8	11	3168
8	3	24640
8	7	4416
8	2	3616
8	13	2880
8	6	1344
8	16	1152
8	17	576
8	9	3392
8	21	576
8	10	96
8	14	384
9	5	16640
9	12	6528
9	4	44512
9	6	3744
9	13	1920
9	8	7680
9	3	22624
9	7	5728
9	17	1152
9	9	4544
9	19	576
9	22	576
9	11	288
9	2	2112
9	1	128
9	14	960
9	18	192
9	10	160
10	14	1728
10	9	5824
10	5	38144
10	4	49280
10	13	11232
10	8	16128
10	3	15808
10	12	4800
10	7	8000
10	11	384
10	16	864
10	19	576
10	21	192
10	6	5088
10	20	1728
10	23	384
10	28	192
10	2	1312
10	1	256
10	18	384
10	10	192
11	14	10368
11	5	48704
11	9	16448
11	6	15168
11	4	40800
11	13	13920
11	8	22688
11	12	2304
11	17	2592
11	11	1728
11	3	11584
11	21	2496
11	20	1728
11	22	576
11	16	1056
11	28	192
11	24	576
11	29	576
11	35	96
11	7	4896
11	2	1984
11	1	64
11	15	576
11	10	1632
12	5	49056
12	14	14400
12	9	23296
12	13	6048
12	18	2592
12	10	6176
12	6	24000
12	12	5664
12	4	40800
12	22	2880
12	20	576
12	3	10240
12	8	15200
12	21	1920
12	23	576
12	7	5344
12	17	3168
12	29	576
12	25	576
12	15	3648
12	30	576
12	36	288
12	2	704
12	16	384
12	11	384
13	6	29248
13	13	12736
13	5	65536
13	23	2304
13	7	8928
13	21	1728
13	14	8160
13	4	34208
13	9	19872
13	20	2656
13	8	13792
13	18	3168
13	30	576
13	10	8672
13	29	256
13	37	288
13	15	5376
13	3	4896
13	17	1152
13	12	1152
13	22	1152
13	11	576
13	16	480
13	2	128
13	19	864
13	24	192
13	26	192
13	31	192
14	22	2208
14	15	5472
14	6	50944
14	5	58912
14	10	11456
14	21	7968
14	9	23680
14	14	21600
14	4	21632
14	20	2016
14	13	7648
14	17	2400
14	29	832
14	8	11008
14	12	864
14	36	96
14	30	768
14	24	1248
14	38	192
14	45	96
14	18	1152
14	7	8800
14	23	576
14	11	1184
14	3	2048
14	2	64
14	19	1056
14	31	192
14	16	288
15	22	8960
15	6	49824
15	10	18592
15	15	19104
15	7	18368
15	5	45248
15	21	6048
15	14	20352
15	18	4896
15	30	2496
15	9	19104
15	13	5600
15	4	13504
15	12	2240
15	23	2016
15	37	288
15	29	640
15	17	864
15	31	768
15	25	1440
15	39	288
15	46	288
15	36	256
15	8	7456
15	3	832
15	11	2656
15	20	672
15	24	384
15	16	1440
15	19	384
16	6	45792
16	22	6720
16	15	20928
16	19	4128
16	31	2496
16	10	17024
16	14	14624
16	11	5984
16	23	5632
16	5	36992
16	13	6400
16	30	2112
16	21	2848
16	4	6656
16	24	1632
16	38	288
16	18	2592
16	26	1440
16	40	288
16	16	6496
16	47	288
16	37	768
16	7	19392
16	8	7872
16	9	17408
16	12	768
16	25	576
16	17	768
16	29	64
16	20	288
16	36	96
16	32	256
17	7	21792
17	24	2976
17	6	48736
17	14	14368
17	31	2496
17	22	4544
17	5	22976
17	15	16032
17	30	928
17	21	4128
17	9	15648
17	19	2592
17	38	768
17	10	18592
17	16	7936
17	26	576
17	8	5184
17	12	800
17	11	5760
17	18	2304
17	23	4032
17	37	288
17	13	2016
17	25	1056
17	17	1536
17	4	1984
17	29	192
17	20	1248
17	32	832
17	39	96
17	27	480
17	41	96
17	48	96
18	32	1216
18	23	3552
18	7	31264
18	6	36736
18	16	7424
18	31	2400
18	15	19296
18	22	10752
18	10	18112
18	30	1600
18	5	12928
18	21	2656
18	14	6880
18	18	4224
18	37	224
18	39	480
18	25	1280
18	46	256
18	19	2304
18	11	8128
18	24	2016
18	38	288
18	26	576
18	9	7040
18	8	4032
18	12	928
18	13	960
18	4	736
18	20	864
18	17	480
18	27	192
19	32	2272
19	16	13312
19	23	10880
19	7	27776
19	11	9696
19	31	3648
19	6	27744
19	22	7968
19	15	14112
19	19	4992
19	5	6912
19	38	672
19	24	1792
19	30	896
19	40	672
19	26	864
19	47	768
19	37	192
19	14	5216
19	10	9344
19	8	8160
19	13	1952
19	9	2400
19	21	2080
19	25	960
19	39	128
19	4	128
19	46	96
19	18	192
19	33	192
19	17	1088
19	20	768
19	12	992
19	27	192
20	32	3264
20	7	25504
20	23	8736
20	16	13056
20	20	2592
20	6	18208
20	24	5088
20	31	2880
20	22	6496
20	39	768
20	25	1376
20	41	672
20	27	864
20	48	768
20	38	576
20	11	6432
20	8	8512
20	14	4928
20	10	6848
20	15	13568
20	26	864
20	40	96
20	5	2400
20	47	288
20	19	576
20	18	480
20	30	128
20	21	992
20	9	1952
20	37	320
20	13	192
20	33	736
20	17	3616
20	12	1920
21	8	9568
21	7	20512
21	25	1632
21	32	3264
21	23	7040
21	31	928
21	15	10080
21	22	4192
21	39	576
21	11	7200
21	16	13728
21	27	864
21	41	96
21	6	8832
21	17	4576
21	48	288
21	20	576
21	19	1440
21	10	5376
21	38	960
21	24	4960
21	26	1728
21	40	512
21	14	1312
21	5	736
21	21	576
21	13	96
21	30	544
21	18	1056
21	9	960
21	33	1024
21	42	224
21	28	288
21	49	256
21	12	1728
22	33	1472
22	24	2944
22	8	10368
22	32	2016
22	16	10368
22	23	6848
22	31	2304
22	38	128
22	40	320
22	47	160
22	20	1440
22	7	13376
22	17	5024
22	11	5760
22	39	960
22	12	2784
22	25	2304
22	27	1440
22	41	288
22	15	3840
22	6	5056
22	22	1760
22	14	288
22	19	3168
22	10	1824
22	5	256
22	13	288
22	9	864
22	26	512
22	28	288
22	42	32
22	18	192
22	49	96
22	21	192
23	33	1760
23	17	4544
23	24	5408
23	32	3648
23	39	384
