realDistance	heuristic	count
0	0	448
1	1	1056
2	6	896
2	12	704
2	2	1184
2	3	176
3	21	288
3	12	176
3	19	416
3	10	1760
3	31	288
3	16	1664
3	3	544
3	13	144
3	8	144
3	7	416
4	21	144
4	31	336
4	25	1168
4	20	336
4	11	1056
4	28	336
4	22	3008
4	37	64
4	30	408
4	16	1312
4	38	672
4	14	672
4	56	64
4	4	156
4	8	208
5	37	704
5	32	256
5	22	208
5	29	2744
5	38	64
5	47	392
5	50	672
5	34	256
5	63	160
5	15	1656
5	57	64
5	39	328
5	26	2624
5	44	592
5	31	712
5	45	208
5	24	840
5	49	656
5	20	72
5	30	624
5	5	22
5	23	32
5	16	336
5	18	256
5	41	64
5	19	16
6	34	426
6	46	1840
6	42	696
6	30	784
6	40	1046
6	38	32
6	48	224
6	64	807
6	35	3200
6	41	672
6	53	1120
6	16	352
6	45	208
6	32	2632
6	43	496
6	69	296
6	59	1312
6	50	64
6	63	48
6	70	64
6	75	128
6	21	648
6	54	168
6	19	472
6	58	64
6	55	48
6	28	16
6	74	96
6	24	136
6	20	144
6	25	656
6	47	64
6	33	64
6	6	1
6	15	136
7	47	1696
7	57	752
7	39	3272
7	49	1072
7	32	136
7	42	16
7	54	216
7	52	502
7	64	656
7	75	752
7	38	17
7	48	96
7	58	64
7	86	64
7	50	64
7	62	288
7	44	960
7	51	64
7	71	560
7	76	192
7	41	872
7	66	1152
7	65	992
7	59	1252
7	89	144
7	55	134
7	20	480
7	70	144
7	56	432
7	36	1296
7	97	45
7	72	1008
7	85	16
7	81	48
7	84	192
7	43	330
7	29	652
7	73	45
7	40	360
7	25	256
7	78	192
7	69	96
7	61	64
7	87	6
7	31	312
7	34	96
7	46	5
7	83	45
7	28	328
8	60	872
8	49	396
8	63	2712
8	50	1471
8	40	952
8	57	208
8	39	27
8	55	680
8	59	96
8	65	1240
8	87	560
8	51	832
8	68	744
8	100	160
8	73	236
8	77	400
8	90	336
8	42	1012
8	45	2098
8	88	204
8	86	1032
8	52	270
8	95	96
8	80	73
8	21	108
8	82	480
8	85	288
8	56	282
8	92	140
8	76	1716
8	96	213
8	81	96
8	54	48
8	72	80
8	74	51
8	75	144
8	48	120
8	26	148
8	79	192
8	70	624
8	62	64
8	71	16
8	131	5
8	89	362
8	61	504
8	24	100
8	84	120
8	113	2
8	97	96
8	53	30
8	36	52
8	35	232
8	58	144
8	32	280
8	83	140
8	29	168
8	33	4
8	91	48
9	52	248
9	64	2072
9	81	672
9	65	130
9	42	52
9	49	1041
9	50	76
9	60	32
9	101	1100
9	56	64
9	66	624
9	69	1370
9	74	600
9	83	660
9	106	336
9	51	486
9	63	72
9	71	252
9	76	504
9	115	49
9	79	240
9	61	220
9	87	126
9	96	864
9	85	690
9	92	824
9	54	900
9	107	192
9	112	192
9	84	48
9	59	344
9	86	624
9	97	373
9	91	1128
9	89	182
9	82	624
9	55	172
9	73	136
9	75	296
9	78	468
9	118	29
9	102	192
9	114	11
9	108	56
9	104	8
9	111	96
9	88	72
9	58	228
9	25	94
9	46	728
9	98	144
9	124	20
9	67	654
9	53	100
9	94	116
9	93	5
9	34	14
9	57	312
9	36	88
9	90	2
9	44	552
9	110	25
9	30	6
9	95	48
9	77	48
9	47	24
9	37	55
10	65	536
10	82	2024
10	66	330
10	57	56
10	67	440
10	50	446
10	76	68
