realDistance	heuristic	count
0	0	4608
1	1	16128
2	2	52802
2	66	133
2	51	682
2	83	6
2	38	1625
2	65	2
2	50	14
2	37	42
2	26	70
2	27	2130
2	17	70
2	18	1591
2	10	42
2	11	638
2	5	14
2	6	107
3	3	117728
3	4	9618
3	259	252
3	67	5257
3	292	42
3	228	385
3	66	110
3	131	336
3	7	565
3	84	928
3	51	576
3	52	20305
3	199	1040
3	172	1305
3	221	175
3	101	1760
3	38	1230
3	53	4255
3	248	35
3	68	75
3	56	5
3	39	32707
3	75	3768
3	40	255
3	147	1640
3	160	280
3	124	1610
3	183	140
3	116	11
3	88	47
3	43	20
3	27	1360
3	130	7
3	100	44
3	74	117
3	28	25838
3	103	1200
3	29	490
3	128	210
3	18	810
3	34	145
3	109	210
3	64	78
3	32	30
3	19	9563
3	35	2528
3	20	567
3	83	140
3	11	328
3	44	62
3	23	20
3	12	1262
3	21	768
3	13	255
3	48	35
3	6	26
3	10	19
3	16	8
3	37	7
3	8	53
4	4	343408
4	85	8672
4	5	72464
4	580	735
4	68	9356
4	552	410
4	488	1470
4	8	23781
4	260	8040
4	293	4820
4	229	9036
4	6	786
4	3	2672
4	292	84
4	104	12004
4	13	2194
4	200	20596
4	173	22930
4	248	77
4	53	22542
4	445	1720
4	365	3308
4	404	910
4	414	1104
4	446	100
4	366	208
4	117	170
4	54	5620
4	453	603
4	415	36
4	7	1351
4	502	44
4	222	10090
4	201	1092
4	174	1464
4	249	2520
4	223	324
4	221	350
4	298	280
4	134	5
4	204	100
4	177	144
4	132	5
4	69	2020
4	57	107
4	226	168
4	148	23761
4	125	20469
4	183	315
4	102	706
4	56	36
4	259	42
4	228	77
4	199	270
4	172	315
4	147	420
4	184	7850
4	40	30957
4	76	2866
4	41	2560
4	328	1500
4	296	1008
4	329	1704
4	77	47
4	400	36
4	364	208
4	43	84
4	161	11800
4	220	1120
4	160	560
4	124	490
4	89	725
4	44	196
4	90	51
4	80	4
4	129	8692
4	103	456
4	128	490
4	67	318
4	52	1039
4	101	26
4	39	1197
4	75	130
4	261	360
4	294	132
4	330	60
4	149	2840
4	126	3168
4	162	1036
4	152	240
4	28	1157
4	29	22144
4	185	288
4	188	32
4	109	420
4	30	3816
4	65	796
4	225	1230
4	230	132
4	279	108
4	55	140
4	254	468
4	297	91
4	32	84
4	105	2956
4	86	2288
4	130	888
4	110	5660
4	154	1680
4	33	228
4	165	132
4	133	72
4	108	180
4	19	610
4	35	260
4	20	7138
4	83	350
4	84	3770
4	198	344
4	250	156
4	111	1142
4	78	40
4	66	24
4	114	60
4	58	292
4	255	24
4	36	3037
4	21	2838
4	45	458
4	141	336
4	164	312
4	180	108
4	142	84
4	37	242
4	70	468
4	100	1120
4	72	40
4	24	118
4	88	48
4	12	147
4	48	105
4	49	320
4	23	199
4	157	68
4	46	24
4	120	30
4	22	790
4	14	804
4	121	12
4	94	52
4	50	312
4	38	36
4	17	17
4	73	12
4	11	26
4	112	60
4	79	249
4	61	51
4	31	267
4	219	35
4	153	70
4	51	20
4	99	70
4	95	24
4	26	4
4	15	10
4	27	7
4	16	69
4	9	44
5	5	146038
5	86	2586
5	6	44896
5	1029	437
5	69	32293
5	910	374
5	846	794
5	9	15600
5	261	2183
5	230	1852
5	294	1570
5	105	321
5	581	3530
5	553	2680
5	489	5616
5	67	266
5	133	3321
5	68	1281
5	7	3515
5	4	2990
5	14	1206
5	132	203
5	8	297
5	51	13
5	52	720
5	56	607
5	53	3499
5	57	256
5	54	49490
5	102	646
5	106	142
5	103	7129
5	789	305
5	630	432
5	730	556
5	681	433
5	679	268
5	790	60
5	631	119
5	118	338
5	55	7223
5	680	32
5	779	90
5	70	331
5	10	1547
5	58	4567
5	201	2631
5	174	2098
5	205	268
5	227	273
5	223	757
5	250	328
5	202	374
5	224	50
5	178	272
5	175	342
5	204	48
5	226	382
5	293	45
5	177	56
5	249	15
5	446	3236
5	366	4563
5	454	2928
5	415	2854
5	447	733
5	367	1282
5	405	2466
5	416	380
5	503	592
5	63	542
5	107	483
5	104	424
5	87	69
5	15	90
5	112	86
5	73	97
5	135	28
5	450	60
5	370	111
5	419	29
5	38	20
5	39	657
5	43	288
5	40	3544
5	44	353
5	41	21157
5	80	149
5	76	714
5	77	4614
5	79	39
