realDistance	heuristic	count
0	0	80
1	1	784
2	2	3192
3	3	8142
3	8	482
3	2	80
3	26	88
3	36	8
3	12	16
3	21	16
3	6	16
3	7	8
3	10	24
4	4	16246
4	9	2710
4	3	1046
4	27	520
4	18	164
4	2	84
4	21	92
4	10	188
4	37	80
4	13	104
4	22	158
4	31	16
4	82	16
4	7	32
4	17	14
4	35	4
4	14	16
4	15	32
4	28	4
4	5	24
4	8	16
4	11	64
4	36	4
4	16	12
4	40	4
4	25	4
4	127	8
4	87	8
4	46	2
4	24	4
4	23	8
5	19	856
5	5	24908
5	10	5592
5	28	1360
5	4	5326
5	3	528
5	22	574
5	11	1178
5	40	64
5	30	116
5	18	192
5	21	336
5	70	40
5	17	192
5	14	384
5	2	120
5	20	54
5	80	48
5	37	100
5	52	90
5	8	152
5	66	2
5	56	2
5	38	488
5	12	198
5	23	684
5	32	90
5	9	66
5	71	20
5	29	72
5	36	32
5	39	20
5	108	4
5	24	42
5	42	20
5	45	8
5	48	4
5	15	156
5	35	12
5	53	8
5	16	178
5	83	40
5	26	8
5	50	8
5	34	20
5	33	48
5	43	16
5	46	8
5	49	6
5	54	12
5	6	150
5	51	4
5	41	6
5	13	6
5	128	24
5	88	16
5	113	4
5	47	12
5	25	12
5	7	16
5	81	4
6	41	325
6	20	1682
6	31	341
6	6	34275
6	11	9631
6	19	454
6	29	3092
6	5	16998
6	12	2689
6	22	3125
6	71	229
6	4	2154
6	18	1123
6	15	1091
6	23	2068
6	3	1092
6	21	239
6	81	100
6	38	1014
6	53	826
6	9	1142
6	67	47
6	57	51
6	44	100
6	34	372
6	16	1070
6	40	198
6	82	92
6	10	404
6	35	283
6	87	88
6	32	201
6	28	200
6	83	86
6	30	258
6	36	146
6	33	683
6	24	2122
6	49	54
6	118	2
6	45	63
6	97	1
6	25	234
6	37	140
6	27	310
6	146	80
6	191	80
6	14	206
6	88	46
6	39	2072
6	7	559
6	69	25
6	62	34
6	2	78
6	13	598
6	60	31
6	42	40
6	75	18
6	43	68
6	54	18
6	50	63
6	51	39
6	46	24
6	47	48
6	48	93
6	26	49
6	92	3
6	58	18
6	59	4
6	72	89
6	85	8
6	123	8
6	109	44
6	101	8
6	147	24
6	17	406
6	128	25
6	84	52
6	94	4
6	104	5
6	107	2
6	61	12
6	70	10
6	55	30
6	8	119
6	86	10
6	124	4
6	102	4
6	95	6
6	105	4
6	108	2
6	66	11
6	52	37
6	90	1
6	63	1
6	96	4
6	76	12
6	106	3
6	134	1
6	80	4
6	77	6
6	56	11
6	127	1
6	132	8
6	129	40
6	100	4
6	114	12
6	89	24
6	110	4
6	73	4
6	150	4
6	151	4
6	156	4
6	64	1
7	30	5736
7	45	242
7	21	3018
7	35	969
7	7	49451
7	12	14038
7	17	3253
7	41	518
7	42	559
7	6	43391
7	13	6094
7	39	5012
7	54	3696
7	23	15650
7	10	5171
7	68	152
7	58	134
7	83	500
7	72	972
7	5	9716
7	19	4595
7	11	3082
7	16	3860
7	24	8114
7	36	1032
7	88	198
7	33	948
7	29	1506
7	84	543
7	4	5088
7	31	721
7	37	440
7	34	2464
7	25	5525
7	50	187
7	119	3
7	46	366
7	98	4
7	26	1339
7	38	735
7	28	2446
7	147	208
7	192	208
7	15	1671
7	89	200
7	22	2346
7	100	59
7	95	62
7	96	71
7	18	2012
7	40	6617
7	51	309
7	82	267
7	71	67
7	14	1632
7	85	144
7	8	2165
7	76	203
7	74	57
7	73	273
7	77	181
7	48	192
7	9	627
7	86	63
7	75	58
7	32	680
7	158	3
7	20	946
7	168	2
7	49	484
7	135	81
7	177	40
7	43	188
7	112	5
7	70	86
7	63	209
7	128	19
7	91	37
7	3	484
7	2	38
7	61	66
7	27	233
7	64	41
7	65	55
7	44	447
7	55	80
7	52	200
7	47	120
7	152	20
7	69	4
7	79	5
7	78	51
7	57	49
7	93	13
7	60	41
7	59	98
7	81	24
7	173	12
7	80	5
7	124	92
7	109	26
7	110	149
7	102	32
7	148	120
7	136	24
7	62	64
7	129	177
7	105	26
7	108	12
7	114	20
7	90	38
7	94	5
7	56	93
7	87	26
7	150	32
7	151	36
7	156	46
7	125	44
7	115	36
7	103	18
7	92	6
7	106	25
7	67	27
7	53	143
7	111	20
7	140	1
7	97	12
7	107	5
7	172	2
7	214	1
7	184	1
7	66	5
7	133	32
7	101	16
7	130	40
7	157	16
7	174	6
7	175	4
7	180	4
7	190	2
7	176	4
7	182	2
7	117	8
7	162	12
8	43	1141
8	101	168
8	31	9854
8	22	6092
8	37	2644
8	96	201
8	97	208
8	32	2651
8	27	3454
8	13	19337
8	12	10613
8	34	3947
8	14	14063
8	35	7186
8	8	85254
8	19	6698
8	18	7685
8	40	17847
8	20	15370
8	41	16735
8	55	11432
8	24	52752
8	7	106381
8	11	18294
8	69	597
8	59	656
8	29	9219
8	90	556
8	25	27702
8	23	16382
8	6	44195
8	16	6030
8	5	19599
8	73	3268
8	52	1252
8	83	914
8	84	1738
8	72	603
8	39	6046
8	17	10321
8	15	5860
8	36	2799
8	30	6249
8	86	386
8	9	7363
8	26	13619
8	77	1052
8	75	369
8	74	975
8	85	1719
8	78	1009
8	49	1259
8	10	3331
8	87	675
8	76	326
8	33	2551
8	159	17
8	21	3231
8	38	1355
8	169	4
8	193	220
8	50	2467
8	136	212
8	178	104
8	44	961
8	113	58
8	51	953
8	45	3381
8	28	2305
8	60	754
8	66	446
8	67	204
8	124	43
8	103	144
8	135	42
8	48	1176
8	172	52
8	58	455
8	61	469
8	64	800
8	54	1001
8	71	452
8	56	841
8	68	458
8	147	483
8	53	1107
8	100	59
8	81	328
8	94	148
8	95	98
8	4	2064
8	46	1263
8	88	851
8	104	108
8	62	334
8	65	194
8	42	1505
8	82	461
8	47	1906
8	119	5
8	98	62
8	110	265
8	192	242
8	182	30
8	63	524
8	196	86
8	151	194
8	70	151
8	111	496
8	112	89
8	145	13
8	129	198
8	92	148
8	89	438
8	3	642
8	91	87
8	148	306
8	153	228
8	80	77
8	79	296
8	105	23
8	126	151
8	150	76
8	156	163
8	57	404
8	106	121
8	128	91
8	102	86
8	134	80
8	117	23
8	188	58
8	174	164
8	93	93
8	142	10
8	173	6
8	125	277
8	252	24
8	152	84
8	149	300
8	137	120
8	121	3
8	133	88
8	130	540
8	165	11
8	109	56
8	115	181
8	131	23
8	99	19
8	189	12
8	175	39
8	176	38
8	180	53
8	190	16
8	157	116
8	162	100
8	108	18
8	116	183
8	122	7
