realDistance	heuristic	count
0	0	162
1	4	16
1	1	256
2	5	16
2	2	464
2	6	16
3	3	336
3	7	8
4	8	224
4	4	112
4	7	8
5	13	252
5	9	672
5	10	1344
6	10	1344
6	9	336
6	11	1344
6	13	28
7	5	336
7	11	1344
7	15	672
7	14	336
8	10	336
8	6	336
8	17	3360
8	16	3360
8	19	336
8	15	1008
9	19	392
9	15	1008
9	17	3360
9	16	3360
10	19	56
10	12	560
10	7	560
10	8	560
11	21	1400
11	20	560
11	25	630
12	23	4480
12	22	4480
12	25	630
12	21	1400
13	23	4480
13	22	4480
13	21	1120
13	27	1120
13	26	560
14	14	560
14	9	560
14	10	560
14	29	3360
14	28	3360
14	31	560
14	27	1120
15	31	616
15	27	1120
15	29	3360
15	28	3360
16	31	56
16	16	336
16	11	336
16	12	336
17	33	840
17	32	336
17	37	364
18	35	1344
18	34	1344
18	37	364
18	33	504
19	35	1344
19	34	1344
19	33	336
19	39	224
19	38	112
20	18	112
20	13	112
20	14	112
20	41	224
20	40	224
20	43	112
20	39	112
21	43	120
21	39	112
21	41	224
21	40	224
22	43	8
22	20	16
22	15	16
22	16	16
23	45	40
23	44	16
23	49	17
24	49	17
24	45	8
--- end of histogram ---
realDistance	heuristic	count
0	0	162
1	1	272
2	2	272
2	1	224
3	2	344
4	3	120
4	2	224
5	3	2240
5	2	28
6	3	3052
7	2	336
7	3	2352
8	2	672
8	3	8064
9	3	8064
9	2	56
10	3	56
10	2	1680
11	3	2520
11	2	70
12	3	10990
13	3	11760
14	2	1680
14	3	8400
15	3	8400
15	2	56
16	3	56
16	2	1008
17	3	1512
17	2	28
18	3	3556
19	3	3360
20	2	336
20	3	672
21	3	672
21	2	8
22	3	8
22	2	48
23	3	72
23	2	1
24	3	25
--- end of histogram ---
