realDistance	heuristic	count
0	0	256
1	1	640
2	2	480
2	5	192
2	1	128
3	6	192
3	2	128
3	1	192
3	9	32
3	3	120
4	2	352
4	10	32
4	1	120
4	4	24
5	3	192
5	2	408
5	6	96
5	1	56
6	7	96
6	3	464
6	6	208
6	2	256
6	4	32
6	1	24
7	7	224
7	3	328
7	4	216
7	10	56
7	2	280
7	6	32
7	1	8
8	11	56
8	3	464
8	5	40
8	2	264
8	8	16
8	4	152
8	7	48
8	10	8
8	6	16
9	4	296
9	3	576
9	7	112
9	8	16
9	11	8
9	5	40
9	2	192
9	6	8
9	1	32
10	8	104
10	4	480
10	7	224
10	3	440
10	5	104
10	2	136
10	6	16
10	1	64
11	8	248
11	5	240
11	11	48
11	3	352
11	4	408
11	2	240
11	9	8
11	6	32
11	7	120
11	1	16
12	12	48
12	6	176
12	9	32
12	4	408
12	5	200
12	3	432
12	8	160
12	2	80
12	7	120
12	11	24
13	8	168
13	4	416
13	5	184
13	9	40
13	12	24
13	7	112
13	3	192
13	6	88
13	10	16
14	5	192
14	4	224
14	8	32
14	6	24
14	9	72
14	7	48
14	11	16
14	3	32
14	10	8
15	6	32
15	5	96
15	4	112
15	9	16
15	11	8
15	10	8
15	3	8
15	8	80
16	5	112
16	4	56
16	9	80
16	8	80
16	12	16
17	9	112
17	5	96
17	6	32
17	13	16
17	4	16
17	8	16
18	6	64
18	5	24
18	9	16
18	10	32
19	7	16
19	6	8
--- end of histogram ---
realDistance	heuristic	count
0	0	256
1	1	640
2	2	672
2	1	128
3	3	288
3	1	256
3	2	120
4	1	248
4	3	56
4	2	224
5	2	400
5	1	160
5	3	192
6	3	544
6	2	424
6	1	80
6	4	32
7	3	608
7	2	416
7	4	80
7	1	40
8	3	544
8	2	440
8	4	32
8	1	48
9	3	712
9	2	376
9	4	80
9	1	112
10	4	384
10	3	744
10	1	144
10	2	296
11	4	656
11	1	56
11	3	576
11	2	424
12	4	632
12	2	240
12	1	8
12	3	784
12	5	16
13	3	536
13	2	112
13	4	576
13	5	16
14	3	248
14	2	80
14	4	320
15	3	168
15	2	40
15	4	152
16	3	112
16	2	8
16	4	224
17	4	256
17	3	32
18	4	136
19	4	24
--- end of histogram ---
