realDistance	heuristic	count
0	0	2304
1	1	7168
2	12	5376
2	6	5376
2	2	11504
2	3	896
3	12	896
3	19	3104
3	21	1280
3	7	4000
3	10	13888
3	16	18624
3	31	2560
3	3	10016
3	13	640
3	8	640
4	20	1984
4	25	11296
4	21	640
4	31	1984
4	22	41824
4	28	1984
4	30	4944
4	11	9376
4	32	512
4	16	18576
4	38	7936
4	14	4432
4	4	5560
4	8	1552
4	9	128
5	37	3968
5	22	1680
5	29	41216
5	21	416
5	32	1696
5	50	7936
5	47	3096
5	23	2496
5	12	2208
5	34	1280
5	15	15728
5	26	37568
5	39	4760
5	17	4032
5	45	4448
5	53	768
5	44	5120
5	24	16524
5	49	12384
5	30	22240
5	18	2560
5	81	1536
5	5	1888
5	31	4376
5	16	1984
6	34	8600
6	46	15840
6	30	6808
6	40	28208
6	38	1216
6	33	512
6	42	9364
6	35	62576
6	51	1664
6	48	672
6	64	16552
6	13	112
6	16	6240
6	32	55172
6	43	3456
6	59	24768
6	69	2908
6	27	8064
6	53	14208
6	63	768
6	88	4608
6	45	2688
6	21	12060
6	54	2908
6	19	5208
6	25	9888
6	50	2688
6	60	1152
6	24	2448
6	6	363
6	41	6192
6	15	1648
6	17	416
6	20	640
7	47	20724
7	57	6576
7	31	3376
7	32	1876
7	39	69252
7	35	1984
7	43	25824
7	49	6272
7	34	160
7	52	5634
7	64	11860
7	75	12384
7	36	29624
7	44	29728
7	65	17472
7	33	14192
7	41	5784
7	66	25080
7	71	7640
7	59	19180
7	60	5376
7	70	656
7	55	5376
7	69	1536
7	17	1440
7	99	2184
7	46	2031
7	22	5160
7	54	5760
7	20	4704
7	56	4824
7	72	34896
7	97	1654
7	53	400
7	79	600
7	100	3072
7	95	3072
7	29	11296
7	40	26464
7	73	1654
7	23	2048
7	94	3840
7	74	1280
7	87	726
7	83	4962
7	42	1344
7	7	34
7	28	3096
7	26	1344
7	25	4448
7	21	256
8	48	5520
8	60	12382
8	49	3096
8	63	28020
8	58	1344
8	40	28748
8	57	8736
8	50	65607
8	44	16
8	53	10468
8	87	8448
8	68	8724
8	65	8636
8	76	47896
8	32	2512
8	55	4716
8	66	6830
8	42	30604
8	67	10512
8	72	2880
8	45	65916
8	88	6616
8	86	35636
8	52	9924
8	74	3167
8	78	3936
8	111	3072
8	34	288
8	54	896
8	64	768
8	99	128
8	70	10980
8	80	4113
8	106	4522
8	18	144
8	77	5312
8	21	2680
8	37	10416
8	56	5880
8	92	3920
8	82	9648
8	114	4415
8	101	4068
8	73	11792
8	98	392
8	23	360
8	75	2648
8	30	4912
8	26	3656
8	24	2840
8	89	26464
8	131	549
8	41	6272
8	109	4800
8	95	768
8	39	2673
8	83	11760
8	96	549
8	29	4480
8	103	4608
8	47	430
8	84	1176
8	61	8724
8	36	1112
8	51	9648
8	8	1
8	35	960
8	22	16
9	61	17620
9	52	5856
9	64	26496
9	81	11258
9	50	11620
9	42	1112
9	49	38640
9	41	3672
9	51	13860
9	65	4771
9	88	5076
9	69	19914
9	74	6560
9	83	25128
9	106	11632
9	66	3760
9	54	41913
9	56	2184
9	101	40976
9	43	13368
9	46	30808
9	85	19986
9	96	19980
9	92	19296
9	87	10584
9	71	6816
9	125	6240
9	53	24312
9	89	5510
9	68	976
9	75	9226
9	79	5904
9	84	9144
9	126	768
9	67	15132
9	73	512
9	63	356
9	70	256
9	112	1280
9	78	14368
9	57	5724
9	77	18080
9	93	3656
9	22	620
9	55	1940
9	82	8840
9	86	9344
9	118	2745
9	38	720
9	58	15264
9	120	4800
9	102	996
9	117	800
9	115	6912
9	27	2304
9	25	1120
9	91	47780
9	124	1782
9	97	11080
9	114	300
9	98	900
9	121	6828
9	110	14379
9	99	2048
9	31	352
9	90	6500
9	132	138
9	76	1623
9	40	1242
9	34	1857
9	94	2082
9	28	1152
9	109	2880
9	105	624
9	171	97
9	30	872
9	104	5172
9	129	42
9	122	2052
9	95	256
9	37	2512
9	62	3132
9	123	97
9	116	1800
9	107	276
9	145	8
9	33	768
9	59	3168
9	44	7732
9	133	139
9	36	896
10	53	1008
10	65	12251
10	82	42704
10	66	8638
10	50	20882
10	76	7453
10	62	5790
10	52	10901
10	57	536
10	67	23130
10	70	7884
10	75	12488
10	116	17510
10	94	10260
10	72	4105
10	84	14181
10	107	4504
10	42	72
10	60	46339
10	89	4836
10	102	24498
10	86	10392
10	97	20340
10	93	8256
10	44	1534
10	88	1960
10	87	20800
10	108	4648
10	109	29052
10	119	29425
10	92	28776
10	80	3396
10	140	3444
10	55	35986
10	47	7159
10	81	800
10	95	27120
10	79	7360
10	126	12568
10	90	6255
10	135	2764
10	85	9640
10	103	396
10	113	8152
10	56	1304
10	83	5472
10	77	4504
10	105	49068
10	115	1039
10	64	2712
10	137	6144
10	132	9148
10	99	12484
10	121	2048
10	58	1560
10	78	1152
10	100	1132
10	68	7181
10	96	76
10	23	60
10	26	560
10	28	312
10	125	904
10	98	5965
10	127	7680
10	154	589
10	120	24432
10	101	600
10	63	6129
10	54	5840
10	122	1926
10	111	3414
10	136	2736
10	133	2964
10	130	42
10	35	1678
10	51	4968
10	29	984
10	110	22536
10	31	504
10	162	414
10	148	76
10	124	282
10	123	2700
10	114	1800
10	41	1753
10	106	156
10	172	26
10	74	512
10	104	4314
10	34	348
10	134	75
10	217	7
10	38	40
10	117	432
10	59	7272
10	163	3
10	139	336
10	45	2720
10	129	414
10	71	11760
10	48	2412
10	128	3
10	69	400
10	37	264
11	66	3294
11	83	28284
11	85	8654
11	67	6260
11	81	14530
11	109	6032
11	51	4314
11	52	1604
11	59	11079
11	54	48
11	58	192
11	68	11012
11	76	5484
11	117	8706
11	128	6016
11	93	21914
11	100	11348
11	104	17410
11	143	14581
11	73	2230
11	95	3356
11	71	17846
11	80	7452
11	103	10596
11	78	4232
11	88	7640
11	53	5380
11	61	17496
11	86	7788
11	106	37524
11	127	31805
11	125	17537
11	97	2296
11	111	26494
11	84	2256
11	96	26838
11	152	6144
11	72	6506
11	82	1536
11	140	783
11	98	11460
11	147	4574
11	110	19908
11	120	13436
11	63	11510
11	87	1386
11	94	2433
11	89	676
11	75	4464
11	113	22392
11	108	2792
11	159	600
11	92	400
11	91	11546
11	141	5063
11	105	4340
11	77	3250
11	114	6536
11	57	280
11	56	14169
11	116	6677
