realDistance	heuristic	count
0	0	8
1	1	32
2	2	80
3	3	194
4	3	32
4	4	379
5	4	148
5	5	626
6	5	408
6	6	948
7	6	928
7	7	1353
8	6	48
8	7	1805
8	8	1786
9	7	262
9	8	3088
9	9	2208
10	8	815
10	9	4727
10	10	2634
11	9	1901
11	10	6753
11	11	3068
12	10	3763
12	11	9145
12	12	3430
12	9	28
13	11	6650
13	12	11754
13	10	194
13	13	3646
14	12	10662
14	11	719
14	13	14226
14	14	3669
15	13	15678
15	12	1882
15	14	16189
15	15	3500
16	14	21268
16	13	3952
16	15	17381
16	16	3163
17	14	7100
17	15	26713
17	16	17650
17	13	16
17	17	2704
18	15	11285
18	16	31242
18	14	98
18	17	16946
18	18	2184
19	16	16183
19	17	34258
19	15	345
19	18	15358
19	19	1664
20	17	21209
20	18	35371
20	16	870
20	19	13116
20	20	1195
21	18	25664
21	17	1747
21	19	34436
21	20	10536
21	21	803
22	19	28914
22	18	2955
22	20	31627
22	21	7946
22	22	500
23	20	30494
23	19	4370
23	21	27381
23	22	5602
23	23	285
24	20	5796
24	21	30211
24	22	22320
24	23	3661
24	24	146
25	21	7011
25	22	28157
25	23	17102
25	24	2194
25	25	66
26	22	7805
26	23	24698
26	24	12265
26	25	1188
26	26	25
27	23	8038
27	24	20388
27	25	8184
27	26	569
27	27	7
28	24	7675
28	25	15823
28	26	5043
28	27	233
28	28	1
29	25	6807
29	26	11507
29	27	2846
29	28	77
30	26	5608
30	27	7799
30	28	1456
30	29	18
31	27	4283
31	28	4891
31	29	664
31	30	2
32	28	3015
32	29	2812
32	30	262
33	29	1938
33	30	1464
33	31	85
34	30	1120
34	31	680
34	32	21
35	31	571
35	32	274
35	33	3
36	32	249
36	33	92
37	33	89
37	34	24
38	34	24
38	35	4
39	35	4
--- end of histogram ---
realDistance	heuristic	count
0	0	8
1	1	32
2	2	32
2	1	48
3	2	156
3	1	38
4	3	44
4	2	350
4	1	17
5	3	198
5	4	12
5	2	561
5	1	3
6	4	90
6	3	514
6	2	752
7	4	320
7	3	1098
7	5	16
7	2	847
8	5	108
8	4	793
8	3	1936
8	2	798
8	6	4
9	5	365
9	4	1617
9	3	2915
9	2	621
9	6	40
10	5	926
10	4	2886
10	3	3774
10	2	400
10	6	186
10	7	4
11	5	1959
11	4	4672
11	3	4274
11	6	566
11	2	215
11	7	36
12	5	3605
12	4	6882
12	3	4297
12	6	1335
12	2	91
12	7	156
13	5	6050
13	3	3879
13	4	9163
13	6	2660
13	7	464
13	2	28
14	5	9306
14	3	3149
14	4	11053
14	6	4673
14	7	1090
14	2	5
15	5	13178
15	3	2291
15	4	12170
15	6	7470
15	7	2140
16	5	17257
16	4	12270
16	6	11085
16	7	3677
16	3	1475
17	5	20965
17	6	15374
17	7	5716
17	4	11299
17	3	829
18	5	23638
18	7	8191
18	6	20024
18	4	9503
18	3	399
19	5	24744
19	7	10971
19	6	24621
19	4	7311
19	3	161
20	5	24084
20	7	13853
20	6	28627
20	4	5145
20	3	52
21	5	21814
21	7	16568
21	6	31483
21	4	3309
21	3	12
22	5	18400
22	7	18834
22	6	32767
22	4	1940
22	3	1
23	5	14453
23	7	20377
23	6	32270
23	4	1032
24	7	20985
24	5	10590
24	6	30064
24	4	495
25	7	20584
25	5	7241
25	6	26495
25	4	210
26	7	19217
26	5	4613
26	6	22074
26	4	77
27	7	17048
27	5	2742
27	6	17372
27	4	24
28	7	14346
28	5	1520
28	6	12903
28	4	6
29	7	11421
29	5	789
29	6	9026
29	4	1
30	7	8575
30	5	381
30	6	5925
31	7	6044
31	5	168
31	6	3628
32	7	3967
32	5	69
32	6	2053
33	7	2400
33	5	26
33	6	1061
34	7	1319
34	5	9
34	6	493
35	7	646
35	5	2
35	6	200
36	7	273
36	6	68
37	7	95
37	6	18
38	7	25
38	6	3
39	7	4
--- end of histogram ---
